ID,Code,Nama,Level,ParentID
161548,6104252011,MAKMUR ABADI,4,161537
161547,6104252010,MEKAR JAYA,4,161537
161542,6104252005,PIANSAK,4,161537
161540,6104252003,SUKA MULYA,4,161537
161546,6104252009,SUNGAI MELAYU,4,161537
161539,6104252002,SUNGAI MELAYU BARU,4,161537
161545,6104252008,SUNGAI MELAYU JAYA,4,161537
161409,610413,TUMBANG TITI,3,191378
161422,6104132025,AUR GADING,4,161409
161427,6104132029,BATU BERANSAK,4,161409
161415,6104132006,BATU TAJAM,4,161409
161419,6104132020,BELABAN TUJUH,4,161409
161423,6104132026,BERINGIN RAYO,4,161409
161431,6104132033,JELAYAN,4,161409
161430,6104132032,JUNGKAL,4,161409
161416,6104132009,KALIMAS BARU,4,161409
161413,6104132004,MAHAWA,4,161409
161414,6104132005,NANGA KELAMPAI,4,161409
161411,6104132002,NATAI PANJANG,4,161409
161417,6104132013,PEMUATAN JAYA,4,161409
161432,6104132034,PENGATAPAN RAYA,4,161409
161421,6104132024,PETEBANG JAYA,4,161409
161420,6104132023,SEGAR WANGI,4,161409
161418,6104132016,SENGKAHARAK,4,161409
161429,6104132031,SEPAUHAN RAYA,4,161409
161435,6104132037,SEPURING INDAH,4,161409
161412,6104132003,SERENGKAH,4,161409
161428,6104132030,SERENGKAH KANAN,4,161409
161433,6104132035,SUKA DAMAI,4,161409
161426,6104132028,TANJUNG BEULANG,4,161409
161434,6104132036,TANJUNG MALOI,4,161409
161424,6104132027,TITI BARU,4,161409
161410,6104132001,TUMBANG TITI,4,161409
191387,6171,KOTA PONTIANAK,2,191101
163060,617103,PONTIANAK BARAT,3,191387
163061,6171031001,PALLIMA,4,163060
163064,6171031004,SUNGAIBELIUNG,4,163060
163062,6171031002,SUNGAIJAWI DALAM,4,163060
163063,6171031003,SUNGAIJAWI LUAR,4,163060
163070,617105,PONTIANAK KOTA,3,191387
163072,6171051002,DARATSEKIP,4,163070
163074,6171051004,MARIANA,4,163070
163071,6171051001,SUNGAIBANGKONG,4,163070
163075,6171051005,SUNGAIJAWI,4,163070
163073,6171051003,TENGAH,4,163070
163045,617101,PONTIANAK SELATAN,3,191387
163051,6171011006,AKCAYA,4,163045
163048,6171011003,BENUAMELAYU DARAT,4,163045
163046,6171011002,BENUAMELAYU LAUT,4,163045
163050,6171011005,KOTABARU,4,163045
163049,6171011004,PARITTOKAYA,4,163045
163076,617106,PONTIANAK TENGGARA,3,191387
163080,6171061004,BANGKABELITUNG DARAT,4,163076
163079,6171061003,BANGKABELITUNG LAUT,4,163076
163078,6171061002,BANSIR DARAT,4,163076
163077,6171061001,BANSIR LAUT,4,163076
163052,617102,PONTIANAK TIMUR,3,191387
163054,6171021002,BANJAR SERASAN,4,163052
163058,6171021006,DALAMBUGIS,4,163052
163053,6171021001,PARITMAYOR,4,163052
163055,6171021003,SAIGON,4,163052
163059,6171021007,TAMBELANSAMPIT,4,163052
163057,6171021005,TANJUNG HILIR,4,163052
163056,6171021004,TANJUNG HULU,4,163052
163065,617104,PONTIANAK UTARA,3,191387
163069,6171041004,BATULAYANG,4,163065
163068,6171041003,SIANTAN HILIR,4,163065
163066,6171041001,SIANTAN HULU,4,163065
163067,6171041002,SIANTAN TENGAH,4,163065
191388,6172,KOTA SINGKAWANG,2,191101
163088,617202,SINGKAWANG BARAT,3,191388
163092,6172021004,KUALA,4,163088
163090,6172021002,MELAYU,4,163088
163089,6172021001,PASIRAN,4,163088
163091,6172021003,TENGAH,4,163088
163108,617205,SINGKAWANG SELATAN,3,191388
163112,6172051004,PANGMILANG,4,163108
163110,6172051002,SAGATANI,4,163108
163109,6172051001,SEDAU,4,163108
163111,6172051003,SIJANGKUNG,4,163108
163081,617201,SINGKAWANG TENGAH,3,191388
163086,6172011005,BUKIT BATU,4,163081
163083,6172011002,CONDONG,4,163081
163085,6172011004,JAWA,4,163081
163082,6172011001,ROBAN,4,163081
163084,6172011003,SEKIP LAMA,4,163081
163087,6172011006,SUNGAI WIE,4,163081
163093,617203,SINGKAWANG TIMUR,3,191388
163097,6172031004,BAGAK SAHWA,4,163093
163096,6172031003,MAYA SOPA,4,163093
163095,6172031002,NYARUMKOP,4,163093
163094,6172031001,PAJINTAN,4,163093
163098,6172031005,SANGGAU KULOR,4,163093
163099,617204,SINGKAWANG UTARA,3,191388
163101,6172041002,NARAM,4,163099
163107,6172041007,SEMELAGI KECIL,4,163099
163106,6172041006,SETAPUK BESAR,4,163099
163105,6172041005,SETAPUK KECIL,4,163099
163103,6172041003,SUNGAI BULAN,4,163099
163100,6172041001,SUNGAI GARAM HILIR,4,163099
163104,6172041004,SUNGAI RASAU,4,163099
191386,6112,KUBU RAYA,2,191101
162970,611205,BATU AMPAR,3,191386
162980,6112052010,AMBARAWA,4,162970
162972,6112052002,BATU AMPAR,4,162970
162985,6112052015,MEDAN MAS,4,162970
162984,6112052014,MUARA TIGA,4,162970
162979,6112052009,NIPAH PANJANG,4,162970
162975,6112052005,PADANG TIKAR DUA,4,162970
162974,6112052004,PADANG TIKAR SATU,4,162970
162983,6112052013,SUMBER AGUNG,4,162970
162977,6112052007,SUNGAI BESAR,4,162970
162978,6112052008,SUNGAI JAWI,4,162970
162982,6112052012,SUNGAI KERAWANG,4,162970
162971,6112052001,TANJUNG BERINGIN,4,162970
162981,6112052011,TANJUNG HARAPAN,4,162970
162976,6112052006,TASIK MALAYA,4,162970
162973,6112052003,TELUK NIBUNG,4,162970
139316,611202,KUALA MANDOR B,3,191386
162939,6112022003,KUALA MANDOR A,4,139316
162937,6112022001,KUALA MANDOR B,4,139316
162938,6112022002,KUBU PADI,4,139316
162942,6112022006,PADI JAYA,4,139316
162940,6112022004,RETOK,4,139316
162941,6112022005,SUNGAI ENAU,4,139316
162986,611206,KUBU,3,191386
162998,6112062012,AIR PUTIH,4,162986
162995,6112062009,AMBAWANG,4,162986
162994,6112062008,DABONG,4,162986
163001,6112062015,JANGKANG DUA,4,162986
163000,6112062014,JANGKANG SATU,4,162986
162997,6112062011,KAMPUNG BARU,4,162986
162987,6112062001,KUBU,4,162986
163005,6112062019,MENGKALANG,4,162986
163006,6112062020,MENGKALANG JAMBU,4,162986
162988,6112062002,OLAK-OLAK KUBU,4,162986
163004,6112062018,PELITA JAYA,4,162986
163002,6112062016,PINANG DALAM,4,162986
162991,6112062005,PINANG LUAR,4,162986
162996,6112062010,SEPAKAT BARU,4,162986
162992,6112062006,SERUAT DUA,4,162986
162993,6112062007,SERUAT TIGA,4,162986
162990,6112062004,SUNGAI BEMBAN,4,162986
162989,6112062003,SUNGAI SELAMAT,4,162986
163003,6112062017,SUNGAI TERUS,4,162986
162999,6112062013,TELUK NANGKA,4,162986
163007,611207,RASAU JAYA,3,191386
163012,6112072005,BINTANG MAS,4,163007
163013,6112072006,PEMATANG TUJUH,4,163007
163010,6112072003,RASAU JAYA DUA,4,163007
163009,6112072002,RASAU JAYA SATU,4,163007
163011,6112072004,RASAU JAYA TIGA,4,163007
163008,6112072001,RASAU JAYA UMUM,4,163007
162943,611203,SUNGAI AMBAWANG,3,191386
162957,6112032014,AMPERA RAYA,4,162943
162946,6112032003,BENGKAREK,4,162943
162950,6112032007,DURIAN,4,162943
162949,6112032006,JAWA TENGAH,4,162943
162953,6112032010,KOREK,4,162943
162947,6112032004,LINGGA,4,162943
162945,6112032002,MEGA TIMUR,4,162943
162951,6112032008,PANCAROBA,4,162943
162954,6112032011,PASAK,4,162943
162955,6112032012,PASAK PIANG,4,162943
162952,6112032009,PUGUK,4,162943
162944,6112032001,SIMPANG KANAN,4,162943
162948,6112032005,SUNGAI AMBAWANG KUALA,4,162943
162958,6112032015,SUNGAI MALAYA,4,162943
162956,6112032013,TELUK BAKUNG,4,162943
163029,611209,SUNGAI KAKAP,3,191386
163032,6112092003,JERUJU BESAR,4,163029
163037,6112092008,KALIMAS,4,163029
163035,6112092006,PAL SEMBILAN,4,163029
163044,6112092015,PARIT KELADI,4,163029
163039,6112092010,PUNGGUR BESAR,4,163029
163042,6112092013,PUNGGUR KAPUAS,4,163029
163038,6112092009,PUNGGUR KECIL,4,163029
163043,6112092014,RENGAS KAPUAS,4,163029
163041,6112092012,SEPUK LAUT,4,163029
163036,6112092007,SUNGAI BELIDAK,4,163029
163031,6112092002,SUNGAI ITIK,4,163029
163030,6112092001,SUNGAI KAKAP,4,163029
163033,6112092004,SUNGAI KUPAH,4,163029
163034,6112092005,SUNGAI RENGAS,4,163029
163040,6112092011,TANJUNG SALEH,4,163029
162914,611201,SUNGAI RAYA,3,191386
162917,6112012003,ARANG LIMBUNG,4,162914
162923,6112012009,GUNUNG TAMANG,4,162914
162933,6112012019,KALIBANDUNG,4,162914
162922,6112012008,KAPUR,4,162914
162918,6112012004,KUALA DUA,4,162914
162925,6112012011,LIMBUNG,4,162914
162927,6112012013,MADU SARI,4,162914
162929,6112012015,MEKAR BARU,4,162914
162928,6112012014,MEKAR SARI,4,162914
162934,6112012020,MUARA BARU,4,162914
162931,6112012017,PARIT BARU,4,162914
162936,6112012022,PERMATA JAYA,4,162914
162932,6112012018,PULAU JAMBU,4,162914
162921,6112012007,PULAU LIMBUNG,4,162914
162935,6112012021,SUKULANTING,4,162914
162916,6112012002,SUNGAI AMBANGAH,4,162914
162920,6112012006,SUNGAI ASAM,4,162914
162924,6112012010,SUNGAI BULAN,4,162914
162915,6112012001,SUNGAI RAYA,4,162914
162930,6112012016,SUNGAI RAYA DALAM,4,162914
162919,6112012005,TEBANG KACANG,4,162914
162926,6112012012,TELUK KAPUAS,4,162914
163014,611208,TELUK PAKEDAI,3,191386
163027,6112082013,ARUS DERAS,4,163014
163018,6112082004,KUALA KARANG,4,163014
163022,6112082008,MADURA,4,163014
163023,6112082009,PASIR PUTIH,4,163014
163021,6112082007,SELAT REMIS,4,163014
163019,6112082005,SERUAT SATU,4,163014
163020,6112082006,SUNGAI DERAS,4,163014
163026,6112082012,SUNGAI NIBUNG,4,163014
163028,6112082014,SUNGAI NIPAH,4,163014
163025,6112082011,TANJUNG BUNGA,4,163014
163024,6112082010,TELUK GELAM,4,163014
163017,6112082003,TELUK PAKEDAI DUA,4,163014
163015,6112082001,TELUK PAKEDAI HULU,4,163014
163016,6112082002,TELUK PAKEDAI SATU,4,163014
162959,611204,TERENTANG,3,191386
162964,6112042006,BETUAH,4,162959
162963,6112042005,PERMATA,4,162959
162969,6112042011,RADAK BARU,4,162959
162967,6112042009,SUNGAI DUNGUN,4,162959
162966,6112042008,SUNGAI RADAK DUA,4,162959
162965,6112042007,SUNGAI RADAK SATU,4,162959
162968,6112042010,TELUK BAYUR,4,162959
162960,6112042002,TELUK EMPENING,4,162959
162961,6112042003,TERENTANG HILIR,4,162959
162962,6112042004,TERENTANG HULU,4,162959
191382,6108,LANDAK,2,191101
162480,610805,AIR BESAR,3,191382
162494,6108052014,BENTIANG MADOMANG,4,162480
162491,6108052011,DANGE AJI,4,162480
162490,6108052010,ENGKADIK PADE,4,162480
162482,6108052002,ENGKANGIN,4,162480
162483,6108052003,JAMBU TEMBAWANG,4,162480
162485,6108052005,MERAYUH,4,162480
162486,6108052006,NYARI,4,162480
162493,6108052013,PAREK,4,162480
162487,6108052007,SEKENDAL,4,162480
162496,6108052016,SEMPATUNG LAWEK,4,162480
162488,6108052008,SEMUNTIK,4,162480
162484,6108052004,SEPANGAH,4,162480
162481,6108052001,SERIMBU,4,162480
162489,6108052009,TEMOYOK,4,162480
162495,6108052015,TENGON,4,162480
162492,6108052012,TENGUWE,4,162480
162568,610812,BANYUKE HULU,3,191382
162574,6108122006,GAMANG,4,162568
162571,6108122003,KAMPET,4,162568
162569,6108122001,PADANG PIO,4,162568
162573,6108122005,RINGO LOJOK,4,162568
162575,6108122007,SEMADE,4,162568
162570,6108122002,TEMBAWANG BALE,4,162568
162572,6108122004,UNTANG,4,162568
162554,610811,JELIMPO,3,191382
162565,6108112011,ANGAN TEMBAWANG,4,162554
162566,6108112012,BALAI PELUNTAN,4,162554
162567,6108112013,DARA ITAM I,4,162554
162561,6108112007,JELIMPO,4,162554
162563,6108112009,KAYU ARA,4,162554
162556,6108112002,KERSIK BELANTIAN,4,162554
162560,6108112006,MANDOR KIRU,4,162554
162557,6108112003,NYI'IN,4,162554
162558,6108112004,PAPUNG,4,162554
162564,6108112010,PAWIS HILIR,4,162554
162559,6108112005,SEKAIS,4,162554
162555,6108112001,TEMAHAR,4,162554
162562,6108112008,TUBANG RAENG,4,162554
162536,610809,KUALA BEHE,3,191382
162543,6108092007,ANGKANYAR,4,162536
162545,6108092009,BENGAWAN AMPAR,4,162536
162544,6108092008,KEDAMA,4,162536
162538,6108092002,KUALA BEHE,4,162536
162539,6108092003,NYAYUM,4,162536
162540,6108092004,PAKU RAYA,4,162536
162541,6108092005,PERMIIT,4,162536
162546,6108092010,SEHE LUSUR,4,162536
162547,6108092011,SEJOWET,4,162536
162537,6108092001,SEMEDANG,4,162536
162542,6108092006,TANJUNG BALAI,4,162536
162462,610804,MANDOR,3,191382
162466,6108042004,BEBATUNG,4,162462
162473,6108042011,KAYU ARA,4,162462
162478,6108042016,KAYU TANAM,4,162462
162471,6108042009,KERAMAS,4,162462
162467,6108042005,KEROHOK,4,162462
162475,6108042013,MANDOR,4,162462
162470,6108042008,MANGGANG,4,162462
162465,6108042003,MENGKUNYIT,4,162462
162479,6108042017,NGARAK,4,162462
162472,6108042010,PONGOK,4,162462
162477,6108042015,SALATIGA,4,162462
162463,6108042001,SEBADU,4,162462
162469,6108042007,SEKILAP,4,162462
162474,6108042012,SELUTUNG,4,162462
162464,6108042002,SEMENOK,4,162462
162476,6108042014,SIMPANG KASTURI,4,162462
162468,6108042006,SUMSUM,4,162462
162435,610802,MEMPAWAH HULU,3,191382
162450,6108022022,ANSOLOK,4,162435
162451,6108022023,BABATN,4,162435
162447,6108022019,BILAYUK,4,162435
162448,6108022020,CAOKNG,4,162435
162446,6108022018,GARU,4,162435
162436,6108022001,KARANGAN,4,162435
162438,6108022003,MENTONYEK,4,162435
162445,6108022017,PAHOKNG,4,162435
162452,6108022024,PARIGI,4,162435
162441,6108022006,SABAKA,4,162435
162437,6108022002,SAILO,4,162435
162440,6108022005,SALA'AS,4,162435
162449,6108022021,SALUMANG,4,162435
162439,6108022004,SAMPURO,4,162435
162443,6108022009,SUNGAI LAKI,4,162435
162444,6108022014,TIANG TANJUNG,4,162435
162442,6108022007,TUNANG,4,162435
162453,610803,MENJALIN,3,191382
162456,6108032003,BENGKAWE,4,162453
162455,6108032002,LAMOANAK,4,162453
162461,6108032008,MENJALIN,4,162453
162460,6108032007,NANGKA,4,162453
162459,6108032006,RABA,4,162453
162458,6108032005,RE'ES,4,162453
162454,6108032001,SEPAHAT,4,162453
162457,6108032004,TEMPOAK,4,162453
162497,610806,MENYUKE,3,191382
162502,6108062005,ANGKARAS,4,162497
162508,6108062014,ANIK DINGIR,4,162497
162500,6108062003,ANSANG,4,162497
162509,6108062015,BAGAK,4,162497
162506,6108062011,BERINANG MAYUN,4,162497
162498,6108062001,DARIT,4,162497
162501,6108062004,KAYU ARA,4,162497
162503,6108062006,LADANGAN,4,162497
162507,6108062013,LINTAH BETUNG,4,162497
162499,6108062002,MAMEK,4,162497
162513,6108062019,ONGKOL PADANG,4,162497
162505,6108062010,SIDAN,4,162497
162504,6108062009,SONGGA,4,162497
162511,6108062017,SUNGAI LUBANG,4,162497
162512,6108062018,TA'AS,4,162497
162510,6108062016,TOLOK,4,162497
162529,610808,MERANTI,3,191382
162534,6108082005,AMPADI,4,162529
162531,6108082002,KELAMPAI SETOLO,4,162529
162530,6108082001,MERANTI,4,162529
162532,6108082003,MORO BETUNG,4,162529
162533,6108082004,SELANGE,4,162529
162535,6108082006,TAHU,4,162529
162415,610801,NGABANG,3,191382
162426,6108012011,AMANG,4,162415
162424,6108012009,AMBARANG,4,162415
162429,6108012014,AMBOYO INTI,4,162415
162432,6108012017,AMBOYO SELATAN,4,162415
162420,6108012005,AMBOYO UTARA,4,162415
162428,6108012013,ANTAN RAYAN,4,162415
162425,6108012010,ENGKADU,4,162415
162416,6108012001,HILIR KANTOR,4,162415
162417,6108012002,HILIR TENGAH,4,162415
162423,6108012008,MU'UN,4,162415
162419,6108012004,MUNGGUK,4,162415
162434,6108012019,PAK MAYAM,4,162415
162427,6108012012,PENYAHO DANGKU,4,162415
162418,6108012003,RAJA,4,162415
162422,6108012007,RASAN,4,162415
162433,6108012018,SEBIRANG,4,162415
162421,6108012006,SUNGAI KELI,4,162415
162430,6108012015,TEBEDAK,4,162415
162431,6108012016,TEMIANG SAWI,4,162415
162548,610810,SEBANGKI,3,191382
162551,6108102003,AGAK,4,162548
162550,6108102002,KUMPANG TENGAH,4,162548
162552,6108102004,RANTAU PANJANG,4,162548
162549,6108102001,SEBANGKI,4,162548
162553,6108102005,SUNGAI SEGAK,4,162548
162514,610807,SENGAH TEMILA,3,191382
162519,6108072005,ANDENG,4,162514
162526,6108072012,AUR SAMPUK,4,162514
162522,6108072008,BANYING,4,162514
162527,6108072013,GOMBANG,4,162514
162524,6108072010,KERANJI MANCAL,4,162514
162525,6108072011,KERANJI PAIDANG,4,162514
162515,6108072001,PAHAUMAN,4,162514
162516,6108072002,PALOAN,4,162514
162528,6108072014,RABAK,4,162514
162518,6108072004,SAHAM,4,162514
162517,6108072003,SEBATIH,4,162514
162520,6108072006,SENAKIN,4,162514
162523,6108072009,SIDAS,4,162514
162521,6108072007,TONANG,4,162514
162576,610813,SOMPAK,3,191382
162581,6108132005,AMAWAKNG,4,162576
162580,6108132004,GALAR,4,162576
162579,6108132003,LINGKONONG,4,162576
162583,6108132007,PAKUMBANG,4,162576
162578,6108132002,PAUH,4,162576
162577,6108132001,SOMPAK,4,162576
162582,6108132006,TAPAKNG,4,162576
191384,6110,MELAWI,2,191101
162685,611001,BELIMBING,3,191384
162689,6110012007,BALAI LAGAS,4,162685
162688,6110012003,BATU AMPAR,4,162685
162692,6110012010,BATU BUIL,4,162685
162694,6110012013,BATU NANTA,4,162685
162695,6110012014,BELONSAT,4,162685
162693,6110012011,GUHUNG,4,162685
162698,6110012019,LABANG,4,162685
162696,6110012016,LAMAN BUKIT,4,162685
162691,6110012009,LANGAN,4,162685
162700,6110012021,NANGA ENTEBAH,4,162685
162701,6110012023,NANGA MENUNUK,4,162685
162699,6110012020,NANGA PAU,4,162685
162687,6110012002,NUSA KENYIKAP,4,162685
162686,6110012001,PEMUAR,4,162685
162702,6110012024,SEPAN TONAK,4,162685
162697,6110012017,TEKABAN,4,162685
162690,6110012008,UPIT,4,162685
162845,611010,BELIMBING HULU,3,191384
162848,6110102003,BELOYANG,4,162845
162850,6110102005,JUNJUNG PERMAI,4,162845
162853,6110102008,KAYU BUNGA,4,162845
162851,6110102006,NANGA KEBERAK,4,162845
162849,6110102004,NANGA RAYA,4,162845
162847,6110102002,NANGA TIKAN,4,162845
162852,6110102007,PIAWAS,4,162845
162846,6110102001,TIONG KERANJIK,4,162845
162721,611003,ELLA HILIR,3,191384
162732,6110032011,BEMBAN PERMAI,4,162721
162738,6110032017,DOMET PERMAI,4,162721
162740,6110032019,JABAI,4,162721
162731,6110032010,KAHIYA,4,162721
162728,6110032007,KERANGAN KORA,4,162721
162723,6110032002,LENGKONG NYADOM,4,162721
162722,6110032001,NANGA ELLA HILIR,4,162721
162725,6110032004,NANGA KALAN,4,162721
162727,6110032006,NANGA KEMPANGAI,4,162721
162724,6110032003,NANGA NUAK,4,162721
162726,6110032005,NANGA NYURUH,4,162721
162736,6110032015,NATAI COMPA,4,162721
162739,6110032018,NYANGAU,4,162721
162737,6110032016,PELEMPAI JAYA,4,162721
162729,6110032008,PENYUGUK,4,162721
162733,6110032012,PEREMBANG NYURUH,4,162721
162730,6110032009,POPAI,4,162721
162734,6110032013,SUNGAI LABUK,4,162721
162735,6110032014,SUNGAI MENTOBA,4,162721
162741,611004,MENUKUNG,3,191384
162754,6110042013,BATAS NANGKA,4,162741
162757,6110042016,BATU BADAK,4,162741
162756,6110042015,BATU ONAP,4,162741
162751,6110042010,BELABAN ELLA,4,162741
162750,6110042009,LAMAN MUMBUNG,4,162741
162745,6110042004,LANDAU LEBAN,4,162741
162759,6110042018,LIHAI,4,162741
162742,6110042001,MENUKUNG KOTA,4,162741
162743,6110042002,NANGA ELLA HULU,4,162741
162753,6110042012,NANGA KERUAP,4,162741
162749,6110042008,NANGA MAWANG MENTATAI,4,162741
162747,6110042006,NANGA MELONA SATU,4,162741
162748,6110042007,NANGA SIYAI,4,162741
162755,6110042014,NUSA PORING,4,162741
162758,6110042017,OYAH,4,162741
162752,6110042011,PELAIK KERUAP,4,162741
162760,6110042019,SAMPAK,4,162741
162744,6110042003,SUNGAI SAMPUK,4,162741
162746,6110042005,TANJUNG BERINGIN,4,162741
162703,611002,NANGA PINOH,3,191384
162711,6110022013,BARU,4,162703
162716,6110022032,KELAKIK,4,162703
162719,6110022040,KENUAL,4,162703
162714,6110022024,LABAI MANDIRI,4,162703
162710,6110022008,NANGA KAYAN,4,162703
162709,6110022007,NANGA KEBEBU,4,162703
162715,6110022026,NUSA PANDAU,4,162703
162705,6110022002,PAAL,4,162703
162708,6110022005,PORING,4,162703
162717,6110022033,SEMADIN LENGKONG,4,162703
162706,6110022003,SIDOMULYO,4,162703
162713,6110022023,TANJUNG LAY,4,162703
162704,6110022001,TANJUNG NIAGA,4,162703
162712,6110022021,TANJUNG SARI,4,162703
162720,6110022042,TANJUNG TENGANG,4,162703
162718,6110022038,TEBING KARANGAN,4,162703
162707,6110022004,TEMBAWANG PANJANG,4,162703
162832,611009,PINOH SELATAN,3,191384
162842,6110092010,BAYUR RAYA,4,162832
162837,6110092005,BINA JAYA,4,162832
162836,6110092004,LANDAU GARONG,4,162832
162843,6110092011,LANDAU TUBUN,4,162832
162838,6110092006,MANDAU BARU,4,162832
162833,6110092001,MANGGALA,4,162832
162844,6110092012,NANGA KELAWAI,4,162832
162835,6110092003,NANGA PINTAS,4,162832
162840,6110092008,NYANGGAI,4,162832
162839,6110092007,PELINGGANG,4,162832
162834,6110092002,SENEMPAK,4,162832
162841,6110092009,SUNGAI BAKAH,4,162832
162812,611008,PINOH UTARA,3,191384
162820,6110082008,ENGKURAI,4,162812
162831,6110082019,KAYAN SEMAPAU,4,162812
162830,6110082018,KOMPAS RAYA,4,162812
162814,6110082002,MANDING,4,162812
162823,6110082011,MELAMUT BERSATU,4,162812
162829,6110082017,MELAWI KIRI HILIR,4,162812
162826,6110082014,MERAH ARAI,4,162812
162821,6110082009,MERPAK,4,162812
162815,6110082003,NANGA BELIMBING,4,162812
162818,6110082006,NANGA MAN,4,162812
162824,6110082012,NATAI PANJANG,4,162812
162822,6110082010,SENIBUNG,4,162812
162827,6110082015,SUKA DAMAI,4,162812
162819,6110082007,SUNGAI PINANG,4,162812
162825,6110082013,SUNGAI RAYA,4,162812
162828,6110082016,TANJUNG ARAK,4,162812
162817,6110082005,TANJUNG PAOH,4,162812
162813,6110082001,TEKELAK,4,162812
162816,6110082004,TENGKAJAU,4,162812
162761,611005,SAYAN,3,191384
162778,6110052017,BEROBAI PERMAI,4,162761
162768,6110052007,BORA,4,162761
162766,6110052005,KARANGAN PURUN,4,162761
162764,6110052003,LANDAU SANDAK,4,162761
162774,6110052013,LINGKAR INDAH,4,162761
162765,6110052004,MADYA RAYA,4,162761
162767,6110052006,MEKAR PELITA,4,162761
162769,6110052008,META BERSATU,4,162761
162770,6110052009,NANGA KASAI,4,162761
162771,6110052010,NANGA KOMPI,4,162761
162772,6110052011,NANGA MANCUR,4,162761
162776,6110052015,NANGA PAK,4,162761
162779,6110052018,NANGA RAKU,4,162761
162762,6110052001,NANGA SAYAN,4,162761
162763,6110052002,PEKAWAI,4,162761
162775,6110052014,SAYAN JAYA,4,162761
162773,6110052012,SILING PERMAI,4,162761
162777,6110052016,TUMBAK RAYA,4,162761
162793,611007,SOKAN,3,191384
162799,6110072006,GELATA,4,162793
162797,6110072004,KELUING TAJA,4,162793
162810,6110072017,LANDAU KABU,4,162793
162806,6110072013,MELANA,4,162793
162809,6110072016,MUARA TANJUNG,4,162793
162798,6110072005,NANGA BETANGAI,4,162793
162801,6110072008,NANGA LIBAS,4,162793
162800,6110072007,NANGA ORA,4,162793
162807,6110072014,NANGA POTAI,4,162793
162794,6110072001,NANGA SOKAN,4,162793
162804,6110072011,NANGA TANGKIT,4,162793
162805,6110072012,PENYENGKUANG,4,162793
162808,6110072015,SEPAKAT,4,162793
162796,6110072003,SIJAU,4,162793
162811,6110072018,TANJUNG MAHUNG,4,162793
162795,6110072002,TANJUNG SOKAN,4,162793
162802,6110072009,TELAGA RAYA,4,162793
162803,6110072010,TELUK PONGKAL,4,162793
162780,611006,TANAH PINOH,3,191384
162787,6110062016,BATA LUAR,4,162780
162781,6110062001,BATU BEGIGI,4,162780
162784,6110062004,BINA JAYA,4,162780
162785,6110062005,BINA KARYA,4,162780
162792,6110062022,KERANJIK,4,162780
162782,6110062002,LOKA JAYA,4,162780
162786,6110062006,MADONG JAYA,4,162780
162788,6110062017,MARIS PERMAI,4,162780
162789,6110062019,PELITA KENAYA,4,162780
162783,6110062003,SUKA MAJU,4,162780
162790,6110062020,TANJUNG BERINGIN RAYA,4,162780
162791,6110062021,TANJUNG GUNUNG,4,162780
162854,611011,TANAH PINOH BARAT,3,191384
162860,6110112006,BUKIT RAYA,4,162854
162857,6110112003,DURIAN JAYA,4,162854
162864,6110112010,GANJANG,4,162854
162856,6110112002,HARAPAN JAYA,4,162854
162863,6110112009,KELUAS HULU,4,162854
162862,6110112008,LAJA,4,162854
162861,6110112007,LINTAH TAUM,4,162854
162859,6110112005,PELITA JAYA,4,162854
162858,6110112004,TOGAN BARU,4,162854
162855,6110112001,ULAK MUID,4,162854
191376,6102,MEMPAWAH,2,191101
161060,610216,ANJONGAN,3,191376
161062,6102162002,ANJUNGAN DALAM,4,161060
161061,6102161001,ANJUNGAN MELANCAR,4,161060
161065,6102162005,DEMA,4,161060
161063,6102162003,KEPAYANG,4,161060
161064,6102162004,PAK BULU,4,161060
161034,610208,JONGKAT,3,191376
161039,6102082010,JUNGKAT,4,161034
161037,6102082006,PENITI LUAR,4,161034
161036,6102082002,SUNGAI NIPAH,4,161034
161035,6102082001,WAJOK HILIR,4,161034
161038,6102082009,WAJOK HULU,4,161034
161006,610201,MEMPAWAH HILIR,3,191376
161013,6102012013,KUALA SECAPAH,4,161006
161014,6102012015,MALIKIAN,4,161006
161012,6102012003,PASIR,4,161006
161011,6102012002,PENIBUNG,4,161006
161010,6102012001,SENGKUBANG,4,161006
161007,6102011006,TANJUNG,4,161006
161008,6102011007,TENGAH,4,161006
161009,6102011009,TERUSAN,4,161006
161073,610218,MEMPAWAH TIMUR,3,191376
161076,6102182003,ANTIBAR,4,161073
161081,6102182008,PARIT BANJAR,4,161073
161078,6102182005,PASIR PALEMBANG,4,161073
161079,6102182006,PASIR PANJANG,4,161073
161075,6102181002,PASIR WAN SALIM,4,161073
161074,6102181001,PULAU PEDALAMAN,4,161073
161077,6102182004,SEJEGI,4,161073
161080,6102182007,SUNGAI BAKAU KECIL,4,161073
161066,610217,SADANIANG,3,191376
161070,6102172004,AMAWANG,4,161066
161071,6102172005,ANSIAP,4,161066
161069,6102172003,BUM-BUN,4,161066
161068,6102172002,PENTEK,4,161066
161067,6102172001,SEKABUK,4,161066
161072,6102172006,SUAK BARANGAN,4,161066
161053,610215,SEGEDONG,3,191376
161056,6102152003,PARIT BUGIS,4,161053
161054,6102152001,PENITI BESAR,4,161053
161057,6102152004,PENITI DALAM I,4,161053
161058,6102152005,PENITI DALAM II,4,161053
161059,6102152006,SUNGAI BURUNG,4,161053
161055,6102152002,SUNGAI PURUN BESAR,4,161053
